Id,Accession,Planting,Taxon,Area,Bed,Position/Spot,Inventory Date,Status,Plant Count,Planting Material Type,Source,Provenance,Property,Ipen,Restriction,Date received,Quantity received,Country,State,County,Google_Latitude,Google_Longitude,Collector,Collection Num,Collection Date,Sampling method,EO ID,EO number,Property ownership,Notes on Habitat and soil,Mother Plant/Maternal Pop,Family,Seed/Lot #,Index Seminum Year,Mapped,Label Graphic
1298923,2024-0242,18,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0242,,,22,United States,Oklahoma,Adair,35.90077701,-94.66359708,Raymond Stephenson,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298924,2024-0242,19,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0242,,,22,United States,Oklahoma,Adair,35.90077701,-94.66359708,Raymond Stephenson,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298925,2024-0242,20,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0242,,,22,United States,Oklahoma,Adair,35.90077701,-94.66359708,Raymond Stephenson,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298926,2024-0242,21,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0242,,,22,United States,Oklahoma,Adair,35.90077701,-94.66359708,Raymond Stephenson,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298927,2024-0242,22,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0242,,,22,United States,Oklahoma,Adair,35.90077701,-94.66359708,Raymond Stephenson,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298631,2024-0243,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0243,,,6,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298928,2024-0243,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0243,,,6,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298929,2024-0243,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0243,,,6,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298930,2024-0243,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0243,,,6,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298931,2024-0243,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0243,,,6,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298932,2024-0243,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0243,,,6,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298632,2024-0244,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0244,,,22,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298933,2024-0244,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0244,,,22,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298934,2024-0244,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0244,,,22,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298935,2024-0244,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0244,,,22,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298936,2024-0244,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0244,,,22,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298937,2024-0244,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0244,,,22,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298938,2024-0244,7,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0244,,,22,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298939,2024-0244,8,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0244,,,22,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298940,2024-0244,9,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0244,,,22,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298941,2024-0244,10,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0244,,,22,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298942,2024-0244,11,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0244,,,22,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298943,2024-0244,12,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0244,,,22,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298944,2024-0244,13,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0244,,,22,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298945,2024-0244,14,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0244,,,22,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298946,2024-0244,15,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0244,,,22,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298947,2024-0244,16,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0244,,,22,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298948,2024-0244,17,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0244,,,22,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298949,2024-0244,18,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0244,,,22,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298950,2024-0244,19,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0244,,,22,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298951,2024-0244,20,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0244,,,22,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298952,2024-0244,21,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0244,,,22,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298953,2024-0244,22,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0244,,,22,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298954,2024-0244,23,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0244,,,22,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298633,2024-0245,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0245,,,11,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298955,2024-0245,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0245,,,11,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298956,2024-0245,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0245,,,11,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298957,2024-0245,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0245,,,11,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298958,2024-0245,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0245,,,11,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298959,2024-0245,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0245,,,11,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298960,2024-0245,7,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0245,,,11,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298961,2024-0245,8,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0245,,,11,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298962,2024-0245,9,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0245,,,11,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298963,2024-0245,10,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0245,,,11,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298964,2024-0245,11,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0245,,,11,United States,Louisiana,Webster,32.72856663,-93.33404912,Larry Burford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298634,2024-0246,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298965,2024-0246,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298966,2024-0246,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298967,2024-0246,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298968,2024-0246,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298969,2024-0246,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298970,2024-0246,7,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298971,2024-0246,8,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298972,2024-0246,9,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298973,2024-0246,10,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298974,2024-0246,11,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298975,2024-0246,12,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298976,2024-0246,13,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298977,2024-0246,14,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298978,2024-0246,15,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298979,2024-0246,16,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298980,2024-0246,17,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298981,2024-0246,18,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298982,2024-0246,19,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298983,2024-0246,20,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298984,2024-0246,21,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298985,2024-0246,22,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298986,2024-0246,23,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298987,2024-0246,24,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298988,2024-0246,25,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0246,,,25,United States,Arkansas,Benton,34.57234647,-92.57485385,Steve Chyrchel,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298635,2024-0247,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0247,,,26,United States,Oklahoma,McCurtain,34.14815861,-94.78373839,Conrad Young,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298989,2024-0247,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0247,,,26,United States,Oklahoma,McCurtain,34.14815861,-94.78373839,Conrad Young,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298990,2024-0247,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0247,,,26,United States,Oklahoma,McCurtain,34.14815861,-94.78373839,Conrad Young,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298991,2024-0247,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0247,,,26,United States,Oklahoma,McCurtain,34.14815861,-94.78373839,Conrad Young,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298992,2024-0247,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0247,,,26,United States,Oklahoma,McCurtain,34.14815861,-94.78373839,Conrad Young,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298993,2024-0247,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0247,,,26,United States,Oklahoma,McCurtain,34.14815861,-94.78373839,Conrad Young,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298994,2024-0247,7,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0247,,,26,United States,Oklahoma,McCurtain,34.14815861,-94.78373839,Conrad Young,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298995,2024-0247,8,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0247,,,26,United States,Oklahoma,McCurtain,34.14815861,-94.78373839,Conrad Young,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
